2.968750000000000000e-01,3.535156250000000000e-01,-3.071289062500000000e-01,3.730468750000000000e-01,4.806518554687500000e-02,-2.276611328125000000e-01,-3.640747070312500000e-02,-5.020141601562500000e-02,9.552001953125000000e-02,-7.928466796875000000e-02,-4.746093750000000000e-01,-9.692382812500000000e-02,3.432617187500000000e-01,2.585449218750000000e-01,-1.914062500000000000e-01,2.673339843750000000e-01,
3.070068359375000000e-02,2.043151855468750000e-02,5.849609375000000000e-01,-1.804199218750000000e-01,2.741699218750000000e-01,2.429199218750000000e-01,4.133300781250000000e-01,2.313232421875000000e-01,1.042175292968750000e-02,4.909667968750000000e-01,2.174072265625000000e-01,2.890625000000000000e-01,9.002685546875000000e-02,-2.673339843750000000e-02,2.756347656250000000e-01,-1.575927734375000000e-01,
5.097656250000000000e-01,4.194335937500000000e-01,-6.528320312500000000e-01,3.420410156250000000e-01,-7.187500000000000000e-01,-6.284179687500000000e-01,-5.805664062500000000e-01,-5.268554687500000000e-01,4.873046875000000000e-01,-3.432617187500000000e-01,-7.670898437500000000e-01,-7.880859375000000000e-01,5.537109375000000000e-01,4.855957031250000000e-01,-6.308593750000000000e-01,3.491210937500000000e-01,
-3.002929687500000000e-01,-2.910156250000000000e-01,6.093750000000000000e-01,-2.163085937500000000e-01,5.429687500000000000e-01,4.074707031250000000e-01,2.058105468750000000e-01,3.005371093750000000e-01,-1.140136718750000000e-01,2.072753906250000000e-01,7.294921875000000000e-01,-1.755371093750000000e-01,-4.165039062500000000e-01,-2.368164062500000000e-01,5.009765625000000000e-01,-2.446289062500000000e-01,
3.771972656250000000e-01,4.196777343750000000e-01,8.666992187500000000e-02,2.832031250000000000e-01,-3.161621093750000000e-02,-2.239990234375000000e-01,-2.482910156250000000e-01,-1.566162109375000000e-01,2.491455078125000000e-01,-2.807617187500000000e-01,-4.853515625000000000e-01,-9.722900390625000000e-02,9.484863281250000000e-02,1.629638671875000000e-01,-6.100463867187500000e-02,2.858886718750000000e-01,
-1.947021484375000000e-01,-1.564941406250000000e-01,5.346679687500000000e-01,-4.173278808593750000e-03,2.956542968750000000e-01,2.388916015625000000e-01,5.112304687500000000e-01,2.204589843750000000e-01,-7.373046875000000000e-02,3.413085937500000000e-01,2.187500000000000000e-01,2.885742187500000000e-01,-3.862380981445312500e-03,-9.448242187500000000e-02,1.440429687500000000e-01,6.793212890625000000e-02,
4.807128906250000000e-01,3.325195312500000000e-01,-7.202148437500000000e-01,4.873046875000000000e-01,-7.939453125000000000e-01,-6.259765625000000000e-01,-6.928710937500000000e-01,-4.553222656250000000e-01,5.898437500000000000e-01,-2.534179687500000000e-01,-7.666015625000000000e-01,-7.856445312500000000e-01,2.768554687500000000e-01,1.665039062500000000e-01,-5.478515625000000000e-01,7.143554687500000000e-01,
-6.317138671875000000e-02,-1.577148437500000000e-01,4.223632812500000000e-01,-2.573242187500000000e-01,5.507812500000000000e-01,4.067382812500000000e-01,3.156738281250000000e-01,4.399414062500000000e-01,-3.195800781250000000e-01,4.294433593750000000e-01,7.314453125000000000e-01,-1.777343750000000000e-01,-3.457031250000000000e-01,-2.105712890625000000e-01,5.415039062500000000e-01,-1.582031250000000000e-01,
2.055664062500000000e-01,6.671142578125000000e-02,9.680175781250000000e-02,3.605957031250000000e-01,1.042480468750000000e-01,-2.287597656250000000e-01,-2.984619140625000000e-02,-2.377929687500000000e-01,4.567871093750000000e-01,-1.566162109375000000e-01,-4.787597656250000000e-01,-9.686279296875000000e-02,3.242187500000000000e-01,2.951660156250000000e-01,-2.144775390625000000e-01,3.903808593750000000e-01,
-1.748046875000000000e-01,-7.623291015625000000e-02,2.548828125000000000e-01,3.190994262695312500e-03,3.225097656250000000e-01,2.429199218750000000e-01,3.215332031250000000e-01,4.677734375000000000e-01,8.514404296875000000e-03,4.912109375000000000e-01,2.131347656250000000e-01,2.893066406250000000e-01,2.958679199218750000e-02,2.383422851562500000e-02,4.274902343750000000e-01,-3.427124023437500000e-02,
4.196777343750000000e-01,3.557128906250000000e-01,-7.363281250000000000e-01,5.986328125000000000e-01,-4.694824218750000000e-01,-6.284179687500000000e-01,-3.498535156250000000e-01,-4.882812500000000000e-01,2.998046875000000000e-01,-6.054687500000000000e-01,-7.622070312500000000e-01,-7.871093750000000000e-01,2.254638671875000000e-01,5.834960937500000000e-01,-5.541992187500000000e-01,7.744140625000000000e-01,
-3.684082031250000000e-01,-8.392333984375000000e-02,3.391113281250000000e-01,-3.823242187500000000e-01,5.195312500000000000e-01,4.082031250000000000e-01,5.322265625000000000e-01,2.822265625000000000e-01,-1.441650390625000000e-01,1.850585937500000000e-01,7.280273437500000000e-01,-1.777343750000000000e-01,-3.647460937500000000e-01,-3.264160156250000000e-01,3.735351562500000000e-01,-2.919921875000000000e-01,
4.116210937500000000e-01,2.753906250000000000e-01,4.791259765625000000e-02,3.942871093750000000e-01,2.154541015625000000e-02,-2.290039062500000000e-01,-1.607666015625000000e-01,-7.983398437500000000e-02,4.020996093750000000e-01,-2.915039062500000000e-01,-4.755859375000000000e-01,-9.576416015625000000e-02,2.622070312500000000e-01,3.422851562500000000e-01,3.430175781250000000e-02,1.148071289062500000e-01,
-1.799316406250000000e-01,-1.436767578125000000e-01,3.867187500000000000e-01,2.769470214843750000e-02,2.049560546875000000e-01,2.434082031250000000e-01,1.579589843750000000e-01,5.390625000000000000e-01,-1.282958984375000000e-01,3.417968750000000000e-01,2.128906250000000000e-01,2.875976562500000000e-01,7.159423828125000000e-02,-8.438110351562500000e-03,5.063476562500000000e-01,1.493835449218750000e-02,
4.589843750000000000e-01,3.618164062500000000e-01,-9.208984375000000000e-01,2.309570312500000000e-01,-8.344726562500000000e-01,-6.298828125000000000e-01,-6.298828125000000000e-01,-5.039062500000000000e-01,3.759765625000000000e-01,-5.639648437500000000e-01,-7.670898437500000000e-01,-7.856445312500000000e-01,2.456054687500000000e-01,3.566894531250000000e-01,-6.923828125000000000e-01,4.111328125000000000e-01,
-2.259521484375000000e-01,-2.536621093750000000e-01,4.333496093750000000e-01,-2.795410156250000000e-01,4.531250000000000000e-01,4.084472656250000000e-01,4.099121093750000000e-01,5.454101562500000000e-01,-2.078857421875000000e-01,4.238281250000000000e-01,7.265625000000000000e-01,-1.767578125000000000e-01,-3.215332031250000000e-01,-2.780761718750000000e-01,2.154541015625000000e-01,-1.518554687500000000e-01,
