-8.127989713102579117e-04,-3.041556337848305702e-03,5.570948123931884766e-03,8.849762380123138428e-03,
4.582833498716354370e-03,-8.639608509838581085e-03,-1.323455362580716610e-03,-1.276346947997808456e-02,
8.614455349743366241e-03,5.909165367484092712e-03,9.866359643638134003e-03,-3.244157414883375168e-03,
-1.368200033903121948e-02,-2.336459700018167496e-03,-4.077588673681020737e-03,-1.571549451909959316e-03,
-9.087471291422843933e-03,-9.592260234057903290e-03,1.078597456216812134e-02,5.149586591869592667e-03,
-6.536466535180807114e-03,2.703819889575242996e-03,3.980882465839385986e-03,-4.684378392994403839e-03,
2.482145093381404877e-03,-2.580504631623625755e-03,-1.689391065156087279e-04,-3.422656795009970665e-03,
6.540483795106410980e-03,-7.124946918338537216e-03,-5.665862001478672028e-03,6.668338552117347717e-03,
-8.080316707491874695e-03,-9.273054078221321106e-03,1.282381918281316757e-02,-7.618383038789033890e-03,
-3.907687216997146606e-02,-1.268224567174911499e-01,-3.537911549210548401e-02,1.206767559051513672e-01,
1.132885068655014038e-01,1.377976685762405396e-01,-3.004404716193675995e-02,1.318521946668624878e-01,
8.164072036743164062e-02,1.288972944021224976e-01,-1.842788234353065491e-02,6.696905940771102905e-02,
3.157299757003784180e-01,1.981257647275924683e-01,9.732141345739364624e-02,-5.720143020153045654e-02,
2.513665007427334785e-03,1.195143070071935654e-02,-6.504528224468231201e-03,6.399043370038270950e-03,
-4.166669968981295824e-04,6.533144507557153702e-03,1.905854209326207638e-03,4.230312071740627289e-03,
7.551219779998064041e-03,1.517909928224980831e-03,1.111300755292177200e-02,-5.368789192289113998e-03,
-1.302145607769489288e-02,8.750185370445251465e-04,-5.522624123841524124e-03,-1.319912495091557503e-03,
1.353443600237369537e-02,7.026177365332841873e-03,-4.149648360908031464e-03,9.536297060549259186e-03,
2.318208338692784309e-03,-1.218684948980808258e-02,-4.313990473747253418e-03,-1.060575712472200394e-02,
1.198215782642364502e-02,9.237064048647880554e-03,-7.852605544030666351e-03,-6.839500856585800648e-04,
1.351538952440023422e-02,9.519900195300579071e-04,-2.510261721909046173e-03,4.711715155281126499e-04,
-1.062894519418478012e-02,9.136703796684741974e-03,-1.077163964509963989e-02,-1.207741443067789078e-02,
1.054477542638778687e-01,4.774065688252449036e-02,-1.575426757335662842e-02,-5.254424177110195160e-03,
2.027842104434967041e-01,2.565735578536987305e-01,2.954110689461231232e-02,-1.186992134898900986e-02,
2.085615694522857666e-01,2.500895261764526367e-01,1.308091799728572369e-03,-5.081372335553169250e-02,
9.013687074184417725e-02,1.127146482467651367e-01,-2.243314869701862335e-02,4.407598171383142471e-03,
1.071989443153142929e-02,-2.535317558795213699e-03,-1.381323207169771194e-02,-3.060388611629605293e-03,
-9.051171131432056427e-03,8.267688564956188202e-03,-1.383966021239757538e-02,-9.516984224319458008e-03,
1.212333794683218002e-02,1.052541099488735199e-02,-8.346239919774234295e-04,1.252498384565114975e-02,
1.354294363409280777e-03,1.094804890453815460e-02,-2.934178570285439491e-03,-1.147923246026039124e-02,
6.038032472133636475e-03,-1.359982695430517197e-02,6.669214344583451748e-04,-3.550909692421555519e-03,
2.089544432237744331e-03,1.565395854413509369e-03,-6.565875373780727386e-03,6.579695735126733780e-03,
-1.564827747642993927e-03,5.333183798938989639e-03,9.837925434112548828e-03,6.246695760637521744e-03,
4.413601476699113846e-03,-1.336251199245452881e-02,7.950277067720890045e-03,2.810754813253879547e-03,
-9.224675595760345459e-03,5.453852470964193344e-03,-8.702233317308127880e-04,1.001811772584915161e-02,
7.752250134944915771e-02,-5.074526369571685791e-02,-4.508687183260917664e-02,1.337580531835556030e-01,
1.660360489040613174e-03,1.172008085995912552e-02,-2.103690616786479950e-02,8.788065612316131592e-02,
3.428853303194046021e-02,3.071016632020473480e-02,-6.726693361997604370e-02,5.168787017464637756e-02,
3.470959961414337158e-01,1.701202839612960815e-01,2.586562559008598328e-02,-1.475798040628433228e-01,
-1.175503712147474289e-02,8.172026835381984711e-03,1.207716669887304306e-02,7.526018191128969193e-03,
-3.694399958476424217e-03,1.250927802175283432e-02,5.082177929580211639e-03,-1.032115146517753601e-02,
-7.704416289925575256e-03,2.629396622069180012e-04,6.415779353119432926e-04,1.205764524638652802e-02,
4.492158535867929459e-03,3.097133012488484383e-03,-3.075474873185157776e-03,-3.889790270477533340e-03,
1.359327416867017746e-02,-9.570145048201084137e-03,8.308623917400836945e-03,-1.370264962315559387e-02,
-5.825906991958618164e-04,-2.109686611220240593e-04,-1.028611790388822556e-02,-1.350987143814563751e-02,
1.368417963385581970e-02,-7.249030750244855881e-04,-1.074778754264116287e-02,-6.871538236737251282e-03,
8.206630125641822815e-03,9.225082583725452423e-03,4.923488013446331024e-03,-2.317429520189762115e-03,
2.941435086540877819e-04,7.102511823177337646e-03,7.511601783335208893e-03,4.984937142580747604e-03,
-7.242744322866201401e-03,1.545410454273223877e-01,5.274996533989906311e-02,-6.117416918277740479e-02,
1.033182218670845032e-01,3.423784673213958740e-01,8.624790608882904053e-02,-3.274834156036376953e-02,
2.307041138410568237e-01,4.455218017101287842e-01,3.984776139259338379e-02,-5.015835911035537720e-02,
-5.475009232759475708e-02,1.223458424210548401e-01,7.808458758518099785e-04,-2.242869324982166290e-02,
8.297320455312728882e-03,1.497070305049419403e-03,-9.025794453918933868e-03,1.324118580669164658e-02,
9.818905033171176910e-03,-8.230278268456459045e-03,1.276561152189970016e-02,6.613134406507015228e-03,
-1.088628079742193222e-02,-1.361358538269996643e-02,-1.212098915129899979e-02,-1.029464229941368103e-02,
-7.935904897749423981e-03,1.178776007145643234e-02,-1.759773120284080505e-03,2.880162326619029045e-03,
-7.344116456806659698e-04,-1.254439633339643478e-02,-6.970769725739955902e-03,5.767656955868005753e-03,
-1.039262954145669937e-02,6.869731470942497253e-03,1.217087171971797943e-02,-5.202850792557001114e-03,
-3.971243859268724918e-05,-1.041385694406926632e-03,1.131480000913143158e-02,1.155711617320775986e-02,
-9.963664226233959198e-03,-2.018138021230697632e-02,-3.581095114350318909e-02,7.385782897472381592e-02,
-1.287110596895217896e-01,-5.254392325878143311e-02,-3.771631419658660889e-02,2.564515359699726105e-02,
2.911296673119068146e-03,8.451660722494125366e-02,-5.663008242845535278e-02,4.776516556739807129e-02,
5.276870727539062500e-02,1.364071965217590332e-01,-8.581800013780593872e-02,1.916033402085304260e-02,
8.627837151288986206e-02,1.164853274822235107e-01,-7.747741043567657471e-02,-1.743694767355918884e-02,
2.872942388057708740e-01,4.355355799198150635e-01,-4.799658060073852539e-02,-3.139286339282989502e-01,
-1.307871844619512558e-02,-7.838427089154720306e-03,-4.283553920686244965e-03,1.060569193214178085e-02,
-6.251964252442121506e-03,1.063196361064910889e-02,-6.537192035466432571e-03,1.274949871003627777e-02,
-6.634045857936143875e-03,1.231002155691385269e-02,7.111101411283016205e-03,-4.523490497376769781e-04,
-3.460505744442343712e-03,-8.961447514593601227e-03,-7.327492814511060715e-03,1.268124673515558243e-02,
8.228059858083724976e-03,7.519180886447429657e-03,1.390159875154495239e-02,1.334169227629899979e-02,
1.378522813320159912e-02,-8.941520936787128448e-03,9.031692752614617348e-04,1.385116949677467346e-02,
1.135574653744697571e-02,5.166164599359035492e-03,2.460469491779804230e-03,2.187217352911829948e-03,
8.666842430830001831e-02,-7.816393673419952393e-02,-3.875791560858488083e-03,1.223528757691383362e-01,
4.266565293073654175e-02,-5.759610235691070557e-02,-2.451259456574916840e-02,9.864223003387451172e-02,
2.777976989746093750e-01,1.307637244462966919e-01,4.469786304980516434e-03,1.722712665796279907e-01,
2.687496542930603027e-01,2.079703658819198608e-01,-3.865342587232589722e-02,8.210239559412002563e-02,
2.939027547836303711e-01,1.694535613059997559e-01,-7.637570053339004517e-02,6.590396165847778320e-02,
-7.948794960975646973e-02,1.381783336400985718e-01,3.627199213951826096e-03,-1.590200886130332947e-02,
-1.172685250639915466e-02,-4.131996072828769684e-03,7.708427496254444122e-03,-1.286151260137557983e-02,
-2.290332224220037460e-03,6.401413120329380035e-03,1.204878743737936020e-02,1.920362468808889389e-03,
-4.543960560113191605e-03,1.395346503704786301e-02,-1.107164472341537476e-02,9.697995148599147797e-03,
1.186175853945314884e-03,-1.387692242860794067e-02,-9.430142119526863098e-03,1.004067715257406235e-02,
-1.226879376918077469e-02,-1.740243053063750267e-03,-1.064135227352380753e-02,6.515675690025091171e-03,
4.959475714713335037e-03,1.076535135507583618e-02,-2.929884707555174828e-03,-7.530505768954753876e-03,
9.788668714463710785e-03,8.048239164054393768e-03,4.603150766342878342e-03,-1.310672983527183533e-02,
-1.320857927203178406e-02,-3.649365529417991638e-02,1.534874923527240753e-02,5.947885662317276001e-02,
-1.449794918298721313e-01,-9.568440169095993042e-02,-2.435488626360893250e-02,1.717313379049301147e-02,
-1.496069226413965225e-02,7.831441611051559448e-02,-1.281403284519910812e-02,2.224510721862316132e-02,
3.817818313837051392e-02,1.302416026592254639e-01,-4.931201413273811340e-02,-1.188336126506328583e-02,
9.036905318498611450e-02,8.316829800605773926e-02,-5.130889266729354858e-02,-2.849179878830909729e-02,
3.426851928234100342e-01,4.660748541355133057e-01,-8.271322399377822876e-02,-3.267345130443572998e-01,
7.510325871407985687e-03,-1.270902901887893677e-02,-3.063029143959283829e-03,1.274796668440103531e-02,
1.657822285778820515e-03,4.530746024101972580e-03,-1.215389929711818695e-02,-7.910536602139472961e-03,
7.142886053770780563e-03,1.297637913376092911e-02,-7.968430407345294952e-03,4.521635826677083969e-03,
-2.917226869612932205e-03,-1.335765793919563293e-02,7.311345689231529832e-05,1.616857596673071384e-03,
-6.427521817386150360e-03,-1.298291422426700592e-02,-1.208798028528690338e-02,-3.008446423336863518e-03,
3.031018190085887909e-03,-5.320318159647285938e-04,-9.009224362671375275e-03,6.301786750555038452e-03,
1.589328050613403320e-03,5.417107138782739639e-03,1.074974890798330307e-02,-1.321933791041374207e-02,
6.696400046348571777e-02,-2.046313136816024780e-02,8.646477758884429932e-02,9.749480336904525757e-02,
2.392983995378017426e-02,-1.334279589354991913e-02,6.787887960672378540e-02,7.711451500654220581e-02,
1.072014719247817993e-01,9.543730318546295166e-02,6.637934595346450806e-02,8.790906518697738647e-02,
1.969385892152786255e-01,1.689359247684478760e-01,2.538742311298847198e-02,6.690711528062820435e-02,
2.291303575038909912e-01,1.830001920461654663e-01,3.405991569161415100e-02,2.142043970525264740e-02,
2.464323677122592926e-02,-2.036252766847610474e-01,-7.930976897478103638e-02,2.496934980154037476e-01,
2.141365082934498787e-03,-4.035808611661195755e-03,-1.387591706588864326e-03,6.294761318713426590e-03,
-9.449445642530918121e-03,-4.876337014138698578e-03,-1.094057923182845116e-03,2.714725444093346596e-03,
-6.646977853961288929e-04,1.778744626790285110e-03,1.137775462120771408e-02,8.886147290468215942e-03,
-1.801666021347045898e-01,-1.082192584872245789e-01,1.349700689315795898e-01,2.783490717411041260e-01,
-2.401643805205821991e-02,1.023615361191332340e-03,-1.230638194829225540e-02,2.229707129299640656e-02,
-1.246547605842351913e-02,-7.188284397125244141e-02,6.169394403696060181e-02,1.959966868162155151e-01,
1.079205423593521118e-01,3.785117715597152710e-02,1.811573514714837074e-03,1.292039901018142700e-01,
-1.173464059829711914e-01,-1.311780419200658798e-02,3.805662319064140320e-02,6.502100825309753418e-02,
-1.400370430201292038e-02,9.990014135837554932e-02,1.098936237394809723e-02,4.452639073133468628e-02,
-9.696415066719055176e-02,5.479068960994482040e-03,2.610332146286964417e-02,-1.524884998798370361e-02,
-1.003435850143432617e-01,2.395929582417011261e-02,4.195401445031166077e-02,1.579371280968189240e-02,
