-4.883160591125488281e-01,2.479322105646133423e-01,-5.011044740676879883e-01,1.671772450208663940e-01,-1.890752464532852173e-01,5.136981010437011719e-01,-3.093135058879852295e-01,3.640202283859252930e-01,-9.691219031810760498e-02,5.677505731582641602e-01,-3.639200925827026367e-01,5.298334956169128418e-01,-1.362335830926895142e-01,4.753608107566833496e-01,-3.414880335330963135e-01,4.183950722217559814e-01,
4.711258709430694580e-01,-1.906332075595855713e-01,5.195349454879760742e-01,-1.721043139696121216e-01,4.974204301834106445e-01,-3.276934325695037842e-01,3.089272677898406982e-01,-6.171495467424392700e-02,5.672808885574340820e-01,-2.459326386451721191e-01,3.103770017623901367e-01,-5.424618721008300781e-02,4.219660460948944092e-01,-6.349610537290573120e-02,3.492748737335205078e-01,-2.762742638587951660e-01,
3.959326744079589844e-01,-2.396195232868194580e-01,2.241092473268508911e-01,-2.423095256090164185e-01,3.984451591968536377e-01,-1.965326219797134399e-01,5.167118310928344727e-01,-1.553166210651397705e-01,5.636730194091796875e-01,-2.417340427637100220e-01,4.135573804378509521e-01,-8.487978577613830566e-02,4.513927996158599854e-01,-3.265140354633331299e-01,2.937887012958526611e-01,-1.017441600561141968e-01,
-3.557035624980926514e-01,5.638624429702758789e-01,-2.502825558185577393e-01,3.216850459575653076e-01,-3.679808974266052246e-01,5.809760689735412598e-01,-3.095317184925079346e-01,3.401563167572021484e-01,-3.719447255134582520e-01,4.463371038436889648e-01,-2.884750068187713623e-01,4.899132549762725830e-01,-2.227352559566497803e-01,5.192755460739135742e-01,-3.785077333450317383e-01,1.305926293134689331e-01,
1.041844606399536133e+00,-4.557226002216339111e-01,7.673937678337097168e-01,-2.928652763366699219e-01,1.117315053939819336e+00,-2.926498949527740479e-01,7.658549547195434570e-01,-3.254118263721466064e-01,1.051888704299926758e+00,-4.501031935214996338e-01,8.631698489189147949e-01,-1.593914926052093506e-01,1.074562549591064453e+00,-4.821393191814422607e-01,7.736395597457885742e-01,-2.310845404863357544e-01,
4.100653827190399170e-01,-1.311280876398086548e-01,2.736999690532684326e-01,-3.259757757186889648e-01,4.906717240810394287e-01,-3.206252455711364746e-01,3.951336145401000977e-01,-1.109744310379028320e-01,3.223800361156463623e-01,-2.360047101974487305e-01,5.332860946655273438e-01,-1.737779378890991211e-01,6.229721903800964355e-01,-2.346643358469009399e-01,5.169856548309326172e-01,-1.684094369411468506e-01,
-3.933274745941162109e-01,4.948371350765228271e-01,-4.637299776077270508e-01,2.264604866504669189e-01,-3.061985671520233154e-01,5.532801747322082520e-01,-1.237915530800819397e-01,3.180171847343444824e-01,-3.672482669353485107e-01,3.575580120086669922e-01,-3.682430386543273926e-01,3.691751360893249512e-01,-1.083580031991004944e-01,2.683135271072387695e-01,-2.656859755516052246e-01,5.650795102119445801e-01,
-1.358846127986907959e-01,-2.484614700078964233e-01,-8.696801215410232544e-02,-2.614132873713970184e-02,-2.629848122596740723e-01,-1.614647358655929565e-01,1.681176275014877319e-01,-5.952475219964981079e-02,-2.128533273935317993e-01,-2.242157161235809326e-01,-2.858793549239635468e-02,-6.711151450872421265e-02,-9.707872569561004639e-02,8.108974248170852661e-02,-2.303130179643630981e-01,-2.517044544219970703e-02,
7.908793091773986816e-01,1.228164955973625183e-01,1.278680920600891113e+00,-1.477889180183410645e+00,7.913303971290588379e-01,1.230602860450744629e-01,1.278403878211975098e+00,-1.478307843208312988e+00,7.911912202835083008e-01,1.237145885825157166e-01,1.278229594230651855e+00,-1.478071212768554688e+00,7.913461923599243164e-01,1.229548156261444092e-01,1.278363943099975586e+00,-1.478032112121582031e+00,
5.203928351402282715e-01,-2.560138404369354248e-01,2.628063559532165527e-01,-1.320072412490844727e-01,5.811580419540405273e-01,-1.649434119462966919e-01,4.235770404338836670e-01,-1.215506792068481445e-01,4.582132101058959961e-01,-1.858642697334289551e-01,2.039034664630889893e-01,5.329803097993135452e-03,3.644858300685882568e-01,-6.223194301128387451e-02,6.071370840072631836e-01,-2.928603291511535645e-01,
6.273891925811767578e-01,-3.586148321628570557e-01,5.808307528495788574e-01,-8.313146978616714478e-02,6.396253705024719238e-01,-2.313492745161056519e-01,3.459033071994781494e-01,-1.680479943752288818e-01,6.337684988975524902e-01,-1.795854717493057251e-01,3.405206203460693359e-01,-2.031011283397674561e-01,7.500789761543273926e-01,-2.899998128414154053e-01,3.095081150531768799e-01,-1.128852739930152893e-01,
3.086082041263580322e-01,-1.685676425695419312e-01,4.943201541900634766e-01,-2.521181702613830566e-01,4.993967711925506592e-01,-3.096334338188171387e-01,3.236184716224670410e-01,-1.105625703930854797e-01,5.172806382179260254e-01,-2.877207286655902863e-02,3.640477657318115234e-01,-3.247479498386383057e-01,2.967539727687835693e-01,-2.536113560199737549e-01,4.577821195125579834e-01,-2.623203024268150330e-02,
-2.177873849868774414e-01,3.724362552165985107e-01,-1.918003410100936890e-01,6.796996593475341797e-01,-3.330596089363098145e-01,7.701686620712280273e-01,-5.045907497406005859e-01,1.982302069664001465e-01,-4.305206239223480225e-01,7.240022420883178711e-01,-4.056783318519592285e-01,3.369753360748291016e-01,-5.853297114372253418e-01,6.351343989372253418e-01,-3.551364839076995850e-01,3.081416189670562744e-01,
-2.662578821182250977e-01,4.637276232242584229e-01,-2.286388128995895386e-01,3.023820519447326660e-01,-4.247448444366455078e-01,4.107543528079986572e-01,-4.371278882026672363e-01,5.668981671333312988e-01,-4.321542978286743164e-01,6.149116754531860352e-01,-3.371583223342895508e-01,4.798994064331054688e-01,-4.791702032089233398e-01,4.356763958930969238e-01,-3.654206097126007080e-01,5.350648760795593262e-01,
3.768518865108489990e-01,-1.583517074584960938e+00,7.549521327018737793e-01,-7.009014487266540527e-01,4.776061177253723145e-01,-1.514024853706359863e+00,7.307913899421691895e-01,-6.759889125823974609e-01,4.312918186187744141e-01,-1.545655727386474609e+00,7.793381810188293457e-01,-5.645447969436645508e-01,4.364274740219116211e-01,-1.566940784454345703e+00,7.559813857078552246e-01,-6.723729968070983887e-01,
-3.857249617576599121e-01,5.806186199188232422e-01,-4.780759811401367188e-01,2.717189788818359375e-01,-1.193608902394771576e-02,3.556157052516937256e-01,-5.820443630218505859e-01,4.934773445129394531e-01,-1.511646360158920288e-01,3.364531397819519043e-01,-3.231664896011352539e-01,5.669063329696655273e-01,-3.249298930168151855e-01,4.662653803825378418e-01,-4.173849821090698242e-01,4.288128614425659180e-01,
-2.328678816556930542e-01,2.691620290279388428e-01,6.282131671905517578e-01,6.114239804446697235e-03,-2.800142467021942139e-01,8.112946152687072754e-02,5.535334348678588867e-01,-7.777048647403717041e-02,-2.358141541481018066e-01,1.510167419910430908e-01,2.417846918106079102e-01,-2.639434039592742920e-01,-2.796841561794281006e-01,5.547746270895004272e-02,6.551697850227355957e-01,1.345954388380050659e-01,
-1.271605491638183594e+00,1.646421551704406738e-01,7.494013905525207520e-01,-4.697036445140838623e-01,-1.256074309349060059e+00,1.762052923440933228e-01,7.478179335594177246e-01,-4.766804277896881104e-01,-1.269506931304931641e+00,1.663165092468261719e-01,7.487308382987976074e-01,-4.614530801773071289e-01,-1.276586771011352539e+00,1.617100387811660767e-01,7.492191791534423828e-01,-4.587464034557342529e-01,
5.251027345657348633e-01,4.890086594969034195e-03,2.008355855941772461e-01,2.212204635143280029e-01,2.442418485879898071e-01,-1.046916991472244263e-01,-2.025663256645202637e-01,4.878364503383636475e-01,2.634589970111846924e-01,6.880342215299606323e-02,1.774788051843643188e-01,4.801740050315856934e-01,2.213770449161529541e-01,3.676962852478027344e-02,3.939327970147132874e-02,4.499385952949523926e-01,
